,name,city,content,score,date
106,本位,上海,被导演直接拿剧情糊在了脸上，观感就像是张院长在台上滔滔不绝地介绍德国格列宁。,较差,2018-06-30
107,二月鸟语,北京,影片风格上有着文牧野一贯的克制和冷静，以及他明确的诉求，我不觉得像韩影，本质上是一种属于中国的本土的电影(可能徐峥偏爱韩影和港片)。剧作上，把研发药的原创公司做成反派，把政府形象做正的处理使得反派模糊化了，这种商业化的处理应该和宁浩有关，也应该是目前审查上最大的尺度了。文牧野成了。,推荐,2018-07-02
108,Westin,广东广州,韓國商業片的路子，中國特色的結局，怎麽煽情怎麽來，2018之“中囧”。,较差,2018-07-01
109,胤祥,北京,从剧作摄影到导演技巧都堪称典型的电影学院风格，不过组了个酷似初代复联的队伍也是蛮有趣的。徐峥和王传君大概要横扫各种表演奖了。这个片子能过审已是不易，有些剧作合理性，具体导演手法和意识形态面向上的问题也就不太好去苛求了。想一想觉得还是值得为这部片吹一波的。,推荐,2018-07-05
110,冰山李,北京,宁浩就别洗白了，是不是题材好就可以瞎几把拍？,较差,2018-07-04
111,神奇海螺,上海,这才是我们需要的现实主义！悬浮剧横行的当下，药神简直是一针救命的强心剂，为如何处理现实改编题材，兼顾深度与观赏性，提供了模范样板,力荐,2018-07-04
112,大旗虎皮,北京,贴身移动镜头跟拍，强化了写实风格。镜头调度尽量隐藏在人物运动和情节的背后，看上去似乎没什么风格，无非是中近景的对话正反打，加偶尔摇一下，事实上，镜头的跟进、位置、角度和细微运动都很严谨，与影片的现实感非常契合。一个藏着拍的导演。,推荐,2018-07-04
113,sad,广东深圳,现实题材具有的社会意义为片子加分不少，但戏剧化改编上存在不少瑕疵，剧情走向重升华，人物塑造都太正面化，煽情尤其太过，如果能再克制点更好，类型上其实仍是大陆那一套。看过GQ对原型人物陆勇的特稿后，了解到本案曾被官方当做正面典型来宣传，为影迷所诟病的广电式结尾实其来有自。膜一膜徐峥,较差,2018-07-01
114,琦殿,广东深圳,虽然最后一幕让我想起还珠格格二劫法场，还是哭了。,null,2018-06-30
115,shininglove,北京,这部“社会现实主义商业类型片”既成功撩动了广大民众情绪，又释放了各阶层的生存焦虑，浓得像一团炸药，各处开花，飞火流星，把弱者包围，将强者笼罩。药神和战狼一样，都属于这个时代的超级英雄，不知不觉为沉默的大多数代言。,推荐,2018-07-05
116,邓安庆,北京,真是动人！完全没想到这么好看，哭成狗了。也是罕见地在影院里没看到有人刷手机。希望徐峥能拿影帝。,力荐,2018-06-30
117,妇女艺仔,Timor-Leste,懦弱、贪财、甚至家暴的小人物，最后却咬着牙把善事做到底——其实大部分人都是这样，即非至纯至善，也非穷凶极恶，但是看见了，没办法假装没看见。,推荐,2018-07-04
118,末春,浙江杭州,希望这片子更快冲向高票房，驱动资本转向优质现实主义题材。,推荐,2018-07-03
119,彭萦,北京,个人推动改革的一个好故事。归根结底，制药公司不应该做救世主，执法人员不应该做救世主，普通人就更不应该做救世主。救世主是谁？国家啊。得靠健全的医保制度。,null,2018-07-07
120,冰山李,北京,宁浩就别洗白了，是不是题材好就可以瞎几把拍？,较差,2018-07-04
121,神奇海螺,上海,这才是我们需要的现实主义！悬浮剧横行的当下，药神简直是一针救命的强心剂，为如何处理现实改编题材，兼顾深度与观赏性，提供了模范样板,力荐,2018-07-04
122,大旗虎皮,北京,贴身移动镜头跟拍，强化了写实风格。镜头调度尽量隐藏在人物运动和情节的背后，看上去似乎没什么风格，无非是中近景的对话正反打，加偶尔摇一下，事实上，镜头的跟进、位置、角度和细微运动都很严谨，与影片的现实感非常契合。一个藏着拍的导演。,推荐,2018-07-04
123,sad,广东深圳,现实题材具有的社会意义为片子加分不少，但戏剧化改编上存在不少瑕疵，剧情走向重升华，人物塑造都太正面化，煽情尤其太过，如果能再克制点更好，类型上其实仍是大陆那一套。看过GQ对原型人物陆勇的特稿后，了解到本案曾被官方当做正面典型来宣传，为影迷所诟病的广电式结尾实其来有自。膜一膜徐峥,较差,2018-07-01
124,琦殿,广东深圳,虽然最后一幕让我想起还珠格格二劫法场，还是哭了。,null,2018-06-30
125,shininglove,北京,这部“社会现实主义商业类型片”既成功撩动了广大民众情绪，又释放了各阶层的生存焦虑，浓得像一团炸药，各处开花，飞火流星，把弱者包围，将强者笼罩。药神和战狼一样，都属于这个时代的超级英雄，不知不觉为沉默的大多数代言。,推荐,2018-07-05
126,邓安庆,北京,真是动人！完全没想到这么好看，哭成狗了。也是罕见地在影院里没看到有人刷手机。希望徐峥能拿影帝。,力荐,2018-06-30
127,妇女艺仔,Timor-Leste,懦弱、贪财、甚至家暴的小人物，最后却咬着牙把善事做到底——其实大部分人都是这样，即非至纯至善，也非穷凶极恶，但是看见了，没办法假装没看见。,推荐,2018-07-04
128,末春,浙江杭州,希望这片子更快冲向高票房，驱动资本转向优质现实主义题材。,推荐,2018-07-03
129,彭萦,北京,个人推动改革的一个好故事。归根结底，制药公司不应该做救世主，执法人员不应该做救世主，普通人就更不应该做救世主。救世主是谁？国家啊。得靠健全的医保制度。,null,2018-07-07
130,顿河,北京,所有的批评、思考、讨论，都应该建立在这已经是一部勇敢、积极、努力过了的电影，而且成色很不错。看看结出什么样的果，至少得想想这是什么样的土壤。导演的成熟之处，不在于在一部电影里呈现了自己的全部能量，而是呈现了自己的选择，并把选择做到了最好，那就对得起自己了。,力荐,2018-07-05
131,Zitsunari,浙江杭州,年代感还算不错，挑点错吧：2002年4月26日（锦旗上日期）之前是不存在QQ群的；2003年百度还没有熊掌logo。,还行,2018-07-05
132,博淙,关注此人,昨晚看完，现在想想还是很激动，我在想，如果我是一名白血病患者，会怎样？我想也会期待那样的一个药神出现。影片结束后，所有观众自发的鼓掌，这是我观影这么多年寥寥几次。所有演员在线，连群演都大妈都让人泪奔。一个开头笑最后哭的片子，预测年度前三！,力荐,2018-07-03
133,中立的手指,四川成都,怎么过的审？甚至我公安机关的大Boss在片中都是一个略负面的角色。如果此片叫好又叫座，各路资本一拥而上带火了社会现实电影，广电总局会不会再举屠刀啊,推荐,2018-07-05
134,大奇特(Grinch),北京,改编自著名的陆勇案，医改前国人对医药问题的漠视，合理求生欲在法律面前的抗争。在还原了事件原型之余，加入了群戏和戏剧张力，落脚于伦理与法律的博弈。尽管弱化了诉讼的过程，但已经构成了对生命的敬畏。黄毛彭浩是宁浩致敬自己《疯狂的赛车》的黄毛耿浩吗？,推荐,2018-06-19
135,Henrietta,上海,三观不正。对药企道德绑架，对制假道德背书。挑起病患与药企之间的对立，对制度问题却避而不谈。想想是什么原因让大陆人跑去香港打疫苗的？,很差,2018-07-04
136,不良生,江苏南京,从“中年油腻渣男困顿潦倒之际找到契机实现人生灵魂的升华”这个角度，只想给一星；从“中国病患困苦于医疗制度吃药难要么倾家荡产高昂天价购买进口药要么被禁止买仿制药只得等死”这个反映和揭露现实角度，真想给五星。,还行,2018-07-01
137,草威,北京,好看是料到了，没想到拍得如此朴素、扎实、流畅。文牧野是个实干派导演，他没打算要一部神作，就本本分分讲个好故事。正因如此，它对现实的关怀才显得周到、细心、准确。徐峥奉献了宋康昊级别的演出。,推荐,2018-07-04
138,风间隼,北京,表面说的是药，深层说的是命。药能治病，命却不由自主，这是影片锲入中国现实的关键，也是引发大众共鸣的核心。盛世危言，却让人能看到希望，仅此一点，就足以让人忽略因商业和审查做出的种种妥协。它不完美，但是中国电影应该努力的方向。,力荐,2018-07-05
139,王大根,北京,无法想象下一部这样的电影会是什么题材、能是什么题材，感觉就像是领受了上头扔下来的一根肉骨头一样。王传君真的太好了，周一围最后靠在车上等人的那一幕帅得我愿意为他入狱三年……,推荐,2018-07-10
140,顿河,北京,所有的批评、思考、讨论，都应该建立在这已经是一部勇敢、积极、努力过了的电影，而且成色很不错。看看结出什么样的果，至少得想想这是什么样的土壤。导演的成熟之处，不在于在一部电影里呈现了自己的全部能量，而是呈现了自己的选择，并把选择做到了最好，那就对得起自己了。,力荐,2018-07-05
141,Zitsunari,浙江杭州,年代感还算不错，挑点错吧：2002年4月26日（锦旗上日期）之前是不存在QQ群的；2003年百度还没有熊掌logo。,还行,2018-07-05
142,博淙,关注此人,昨晚看完，现在想想还是很激动，我在想，如果我是一名白血病患者，会怎样？我想也会期待那样的一个药神出现。影片结束后，所有观众自发的鼓掌，这是我观影这么多年寥寥几次。所有演员在线，连群演都大妈都让人泪奔。一个开头笑最后哭的片子，预测年度前三！,力荐,2018-07-03
143,中立的手指,四川成都,怎么过的审？甚至我公安机关的大Boss在片中都是一个略负面的角色。如果此片叫好又叫座，各路资本一拥而上带火了社会现实电影，广电总局会不会再举屠刀啊,推荐,2018-07-05
144,大奇特(Grinch),北京,改编自著名的陆勇案，医改前国人对医药问题的漠视，合理求生欲在法律面前的抗争。在还原了事件原型之余，加入了群戏和戏剧张力，落脚于伦理与法律的博弈。尽管弱化了诉讼的过程，但已经构成了对生命的敬畏。黄毛彭浩是宁浩致敬自己《疯狂的赛车》的黄毛耿浩吗？,推荐,2018-06-19
145,Henrietta,上海,三观不正。对药企道德绑架，对制假道德背书。挑起病患与药企之间的对立，对制度问题却避而不谈。想想是什么原因让大陆人跑去香港打疫苗的？,很差,2018-07-04
