,name,city,content,score,date
98,风间隼,北京,难以置信，拍出《鬼子来了》的姜文也会拍抗日神剧。视听很流畅，灭门一场最好，语言间的切换也笑果十足。可是自从美国人摔死之后，人物开始崩坍，剧情彻底乱来。姜文太沉迷于操纵观众的情绪了，没把人物和故事放在第一位。《侠隐》写的本是屋檐下的北平，烟火而世故，电影却变成了飞檐走壁的武侠神剧。,还行,2018-07-13
99,杨清宇,四川成都,姜文说他在云南搭了四万平米的屋檐，可屋檐上的戏恐怕配不上这份讲究，满眼的瓦砾像是从数据库里整块地拖到屏幕上的，还不如《卧虎藏龙》里碧眼狐狸夜袭玉府的单一场戏。以及严重的抠图感，节省一部分预算去解决《群鸟》质感的鸽子不好么？不是抗日神剧，但历史观较《鬼子来了》呈断崖式flop，对日方的描绘极其片面，中国人则置身乱世故作镇定，将抗日、复仇等情绪刻意口号式的处理，显现出人的迷茫与不自知。问题较为严重的是人物的信服力，“姜语”十级的观众猜得对他们口中所有谜语，但这真的是一种良性的电影观吗？假使把影片看作李天然破除复仇心魔的男性成长，前半段大量轻浮的表现则让人物内因站不住脚，如果看作蓝青峰一盘理想的大棋下得跌跌撞撞，姜文在某些关键场次的应激反应则格格不入。在我看来这是“随意”与“随心所欲”之间的巨大误解。,较差,2018-07-13
100,俏皮面,北京,这个不是《一步之遥》2.0，这个不如《一步之遥》,还行,2018-07-13
101,哟大豪爷,北京,这部才是姜文所有片子里最需要放开了解读的,力荐,2018-07-11
102,老晃,北京,这部电影，注定将洗去此前你对老北平所有的，粗心大意的幻想～姜文最温柔的电影,力荐,2018-07-09
103,哼哼.不二.竺,黑龙江哈尔滨,姜文！别再他妈这么玩儿了，快成电影圈的周杰伦了。,较差,2018-07-13
104,大奇特(Grinch),北京,两星半，小说的“侠隐”一语双关，既是天然一直“隐于暗处”的报仇，也是武林侠义因时代变革的隐去。电影把“隐”隐化了，侠也就不明白自己存在的意义了，只留下老姜一股脑“北平谍影”式的自high了。这是对小说的借题发挥，继续讲求历史的设计性。诺大个北平，无数房顶，他却来到了她这儿——老姜抛出来的还有一个为妻子书写的浪漫情怀。,较差,2018-07-13
105,周公度,陕西西安,这不是仆街，这是跌入地下五百米。蠢得无边无际。,很差,2018-07-13
106,11®,Cocos Islands,内容这么多一部电影，有人看见美有人看见下作，有人看见张狂有人看见为老不尊，您呢，您只看见了车马费三个字。讽刺影评人用的手法确实低等了，不过相应地看到没拿到红包的红包影评人疯了骂大街还是觉得挺值得。怎么说，狗就得狗咬。,推荐,2018-07-10
107,ZeonGin Sou,广东广州,痛快！用姜文的霸气，来拍徐皓峰的武侠。姜文有符号、周韵有浪漫、廖凡有狠辣，黑色幽默，段子密集，又血腥暴力，离不开三板斧：练家子、讲规矩、民国武林。,力荐,2018-07-09
108,风间隼,北京,难以置信，拍出《鬼子来了》的姜文也会拍抗日神剧。视听很流畅，灭门一场最好，语言间的切换也笑果十足。可是自从美国人摔死之后，人物开始崩坍，剧情彻底乱来。姜文太沉迷于操纵观众的情绪了，没把人物和故事放在第一位。《侠隐》写的本是屋檐下的北平，烟火而世故，电影却变成了飞檐走壁的武侠神剧。,还行,2018-07-13
109,杨清宇,四川成都,姜文说他在云南搭了四万平米的屋檐，可屋檐上的戏恐怕配不上这份讲究，满眼的瓦砾像是从数据库里整块地拖到屏幕上的，还不如《卧虎藏龙》里碧眼狐狸夜袭玉府的单一场戏。以及严重的抠图感，节省一部分预算去解决《群鸟》质感的鸽子不好么？不是抗日神剧，但历史观较《鬼子来了》呈断崖式flop，对日方的描绘极其片面，中国人则置身乱世故作镇定，将抗日、复仇等情绪刻意口号式的处理，显现出人的迷茫与不自知。问题较为严重的是人物的信服力，“姜语”十级的观众猜得对他们口中所有谜语，但这真的是一种良性的电影观吗？假使把影片看作李天然破除复仇心魔的男性成长，前半段大量轻浮的表现则让人物内因站不住脚，如果看作蓝青峰一盘理想的大棋下得跌跌撞撞，姜文在某些关键场次的应激反应则格格不入。在我看来这是“随意”与“随心所欲”之间的巨大误解。,较差,2018-07-13
110,次等水货,北京,还是那个姜文，不屑于讲故事的姜文，电影就像一场梦。看的露天首映，从一个影迷角度看，我觉得很有意义。一来让我想到《阳光灿烂的日子》，像是那些大院里的孩子们看苏联电影。二来露天放映的场地还是电影的取景地。入夜后银幕亮起，我一会儿看电影，一会儿看远处亮起灯光的长城，这种观影体验太棒了。,推荐,2018-07-11
111,养乐多洋芋片,福建泉州,要不是亲眼所见，都不敢相信这么难看。我不知道你们看见了什么，我就看见银幕上一堆套着不同皮囊的「姜文」在自说自话，无聊至极。,较差,2018-07-13
112,维城乱马,云南昆明,其他人拍成这样我觉得还行，姜文拍成这样我觉得不行…,还行,2018-07-13
113,欢乐分裂,上海,除了人物和关键情节有关联，基本与原著无涉，但在抒遣个人胸臆方面倒相通，文字和影像还原的都是关乎他们个人情感的梦里北平，姜文以其惯常的浪漫、写意、夸张、戏谑甚而壮阔的情怀与笔触反复描摹着这座伟大的城市，仍是关于男孩的成长与失去，仍洋溢着丰沛的肆意、胡闹的天真、荒诞的诗意；但整体效果与其说酣畅，毋宁说尴尬，大量密集台词如群口相声，烂漫浮夸过头令人如坐针毡，文本注重复仇，削弱原著中逐渐体察到的家国大义，因而显得外象热闹而本质单薄。,还行,2018-07-13
114,痞影人科莱昂,北京,为了凸显那几场「彭于晏屋顶裸身跑酷」、「许晴翘屁股」、「廖凡摸胸」和「你看我家周韵多美」的戏份，以及几句时不时抖机灵的台词，而攒出了这么个毫无意义的电影，就像姜文刚出场说的，“为了吃这醋才包的饺子”，问题是，当一不小心饺子里没放馅，就是蘸再贵的醋，除了索然无味一声叹息外还剩个啥。,较差,2018-07-13
115,芦哲峰,辽宁沈阳,都说很姜文，确实很姜文。那么“很姜文”究竟指什么，我认为是一种想怎么玩就怎么玩的恣意。所以它肯定算不上是一部传统意义上的好电影，但你不能说它不是一部好玩的电影。与“好”相比，我还是更看重“好不好玩”——上帝眼中无善恶，好玩为大！我估计姜文也是这么想的。,推荐,2018-07-13
116,CyberKnight电子骑士,北京,"不是烂片，要说多出色也未必，我不喜欢。在整体性上，还不如《太阳》。
姜文无疑是极聪明的。可片子处处是“你看我这聪明吧”，那整部电影就不够聪明了。
单独看很多段落是好戏，凑一起就像舞台上同时演四出戏：每一出都是文武昆乱不挡，观众也得看晕了。
希望姜文一直拍下去。但我真不喜欢本片。",还行,2018-07-14
117,眠去,山东青岛,姜文上圆桌派跟窦文涛说他有多讲究，复原了当时的衣服扣子和身高，那怎么就不还原下北平的精气神呢？比一步之遥还烂。ps，王菲配唱了电影主题曲，宣传一出来，心下一咯噔，果不其然，电影又折了。,很差,2018-07-14
118,Enjolras,广东广州,出乎意料的痛快！姜文一旦肯放慢脚步讲故事，其作品的最后一点缺陷就圆满了。影片故事尔虞我诈，精彩万分，与之相得益彰的，是姜文独家的暴力美学和黑色幽默，越来越得心应手，收放自如。彭于晏的帅、周韵的美，姜文的酷，廖凡的坏，许晴的骚，每一个演员都干了自己的最擅长的事，稳如狗！这片——爽！,推荐,2018-07-12
119,Paco,广东潮州,《一步之遥》之后姜文说过，包饺子喂猪的事他再也不干了，可看完《邪不压正》，我觉得我才是饺子，被喂了一头猪。我再精致也这么小，他再掉格也那么大。我包不下，但很满足。,null,2018-07-13
120,次等水货,北京,还是那个姜文，不屑于讲故事的姜文，电影就像一场梦。看的露天首映，从一个影迷角度看，我觉得很有意义。一来让我想到《阳光灿烂的日子》，像是那些大院里的孩子们看苏联电影。二来露天放映的场地还是电影的取景地。入夜后银幕亮起，我一会儿看电影，一会儿看远处亮起灯光的长城，这种观影体验太棒了。,推荐,2018-07-11
121,养乐多洋芋片,福建泉州,要不是亲眼所见，都不敢相信这么难看。我不知道你们看见了什么，我就看见银幕上一堆套着不同皮囊的「姜文」在自说自话，无聊至极。,较差,2018-07-13
122,维城乱马,云南昆明,其他人拍成这样我觉得还行，姜文拍成这样我觉得不行…,还行,2018-07-13
123,欢乐分裂,上海,除了人物和关键情节有关联，基本与原著无涉，但在抒遣个人胸臆方面倒相通，文字和影像还原的都是关乎他们个人情感的梦里北平，姜文以其惯常的浪漫、写意、夸张、戏谑甚而壮阔的情怀与笔触反复描摹着这座伟大的城市，仍是关于男孩的成长与失去，仍洋溢着丰沛的肆意、胡闹的天真、荒诞的诗意；但整体效果与其说酣畅，毋宁说尴尬，大量密集台词如群口相声，烂漫浮夸过头令人如坐针毡，文本注重复仇，削弱原著中逐渐体察到的家国大义，因而显得外象热闹而本质单薄。,还行,2018-07-13
124,痞影人科莱昂,北京,为了凸显那几场「彭于晏屋顶裸身跑酷」、「许晴翘屁股」、「廖凡摸胸」和「你看我家周韵多美」的戏份，以及几句时不时抖机灵的台词，而攒出了这么个毫无意义的电影，就像姜文刚出场说的，“为了吃这醋才包的饺子”，问题是，当一不小心饺子里没放馅，就是蘸再贵的醋，除了索然无味一声叹息外还剩个啥。,较差,2018-07-13
125,芦哲峰,辽宁沈阳,都说很姜文，确实很姜文。那么“很姜文”究竟指什么，我认为是一种想怎么玩就怎么玩的恣意。所以它肯定算不上是一部传统意义上的好电影，但你不能说它不是一部好玩的电影。与“好”相比，我还是更看重“好不好玩”——上帝眼中无善恶，好玩为大！我估计姜文也是这么想的。,推荐,2018-07-13
126,CyberKnight电子骑士,北京,"不是烂片，要说多出色也未必，我不喜欢。在整体性上，还不如《太阳》。
姜文无疑是极聪明的。可片子处处是“你看我这聪明吧”，那整部电影就不够聪明了。
单独看很多段落是好戏，凑一起就像舞台上同时演四出戏：每一出都是文武昆乱不挡，观众也得看晕了。
希望姜文一直拍下去。但我真不喜欢本片。",还行,2018-07-14
127,眠去,山东青岛,姜文上圆桌派跟窦文涛说他有多讲究，复原了当时的衣服扣子和身高，那怎么就不还原下北平的精气神呢？比一步之遥还烂。ps，王菲配唱了电影主题曲，宣传一出来，心下一咯噔，果不其然，电影又折了。,很差,2018-07-14
128,Enjolras,广东广州,出乎意料的痛快！姜文一旦肯放慢脚步讲故事，其作品的最后一点缺陷就圆满了。影片故事尔虞我诈，精彩万分，与之相得益彰的，是姜文独家的暴力美学和黑色幽默，越来越得心应手，收放自如。彭于晏的帅、周韵的美，姜文的酷，廖凡的坏，许晴的骚，每一个演员都干了自己的最擅长的事，稳如狗！这片——爽！,推荐,2018-07-12
129,Paco,广东潮州,《一步之遥》之后姜文说过，包饺子喂猪的事他再也不干了，可看完《邪不压正》，我觉得我才是饺子，被喂了一头猪。我再精致也这么小，他再掉格也那么大。我包不下，但很满足。,null,2018-07-13
