year,month,day,hour,season,PM_China,PM_US
2013,2,6,8,4,NA,203
2013,2,6,9,4,NA,188
2013,2,6,10,4,NA,11
2013,2,6,11,4,NA,9
2013,2,6,12,4,NA,9
2013,2,6,13,4,NA,9
2013,2,6,14,4,NA,6
2013,2,6,15,4,NA,10
2013,2,6,16,4,NA,8
2013,2,6,17,4,NA,5
2013,2,6,18,4,NA,8
2013,2,6,19,4,NA,9
2013,2,6,20,4,NA,12
2013,2,6,21,4,NA,9
2013,2,6,22,4,NA,9
2013,2,6,23,4,NA,9
2013,2,7,0,4,NA,7
2013,2,7,1,4,NA,7
2013,2,7,2,4,NA,7
2013,2,7,3,4,NA,6
2013,2,7,4,4,NA,9
2013,2,7,5,4,NA,8
2013,2,7,6,4,NA,11
2013,2,7,7,4,NA,11
2013,2,7,8,4,NA,8
2013,2,7,9,4,NA,10
2013,2,7,10,4,NA,10
2013,2,7,11,4,NA,15
2013,2,7,12,4,NA,13
2013,2,7,13,4,NA,11
2013,2,7,14,4,NA,10
2013,2,7,15,4,NA,9
2013,2,7,16,4,NA,12
2013,2,7,17,4,NA,18
2013,2,7,18,4,NA,24
2013,2,7,19,4,NA,18
2013,2,7,20,4,NA,18
2013,2,7,21,4,NA,20
2013,2,7,22,4,NA,27
2013,2,7,23,4,NA,15
2013,2,8,0,4,NA,10
2013,2,8,1,4,NA,12
2013,2,8,2,4,NA,9
2013,2,8,3,4,NA,13
2013,2,8,4,4,NA,11
2013,2,8,5,4,NA,10
2013,2,8,6,4,NA,15
2013,2,8,7,4,NA,19
2013,2,8,8,4,NA,26
2013,2,8,9,4,NA,26
2013,2,8,10,4,NA,15
2013,2,8,11,4,NA,26
2013,2,8,12,4,NA,48
2013,2,8,13,4,NA,64
2013,2,8,14,4,NA,56
2013,2,8,15,4,NA,57
2013,2,8,16,4,NA,66
2013,2,8,17,4,NA,106
2013,2,8,18,4,NA,166
2013,2,8,19,4,NA,174
2013,2,8,20,4,NA,152
2013,2,8,21,4,NA,144
2013,2,8,22,4,NA,115
2013,2,8,23,4,NA,108
2013,2,9,0,4,NA,111
2013,2,9,1,4,NA,111
2013,2,9,2,4,NA,125
2013,2,9,3,4,NA,128
2013,2,9,4,4,NA,156
2013,2,9,5,4,NA,168
2013,2,9,6,4,NA,175
2013,2,9,7,4,NA,172
2013,2,9,8,4,NA,192
2013,2,9,9,4,NA,185
2013,2,9,10,4,NA,184
2013,2,9,11,4,NA,172
2013,2,9,12,4,NA,167
2013,2,9,13,4,NA,155
2013,2,9,14,4,NA,163
2013,2,9,15,4,NA,156
2013,2,9,16,4,NA,161
2013,2,9,17,4,NA,175
2013,2,9,18,4,NA,210
2013,2,9,19,4,NA,282
2013,2,9,20,4,NA,428
2013,2,9,21,4,NA,512
2013,2,9,22,4,NA,167
2013,2,9,23,4,NA,71
2013,2,10,0,4,NA,419
2013,2,10,1,4,NA,209
2013,2,10,2,4,NA,185
2013,2,10,3,4,NA,78
2013,2,10,4,4,NA,23
2013,2,10,5,4,NA,17
2013,2,10,6,4,NA,10
2013,2,10,7,4,NA,17
2013,2,10,8,4,NA,20
2013,2,10,9,4,NA,25
2013,2,10,10,4,NA,20
2013,2,10,11,4,NA,16
2013,2,10,12,4,NA,20
2013,2,10,13,4,NA,14
2013,2,10,14,4,NA,13
2013,2,10,15,4,NA,16
2013,2,10,16,4,NA,16
2013,2,10,17,4,NA,14
2013,2,10,18,4,NA,23
2013,2,10,19,4,NA,31
2013,2,10,20,4,NA,58
2013,2,10,21,4,NA,67
2013,2,10,22,4,NA,70
2013,2,10,23,4,NA,55
2013,2,11,0,4,NA,36
2013,2,11,1,4,NA,21
2013,2,11,2,4,NA,20
2013,2,11,3,4,NA,21
2013,2,11,4,4,NA,17
2013,2,11,5,4,NA,41
2013,2,11,6,4,NA,46
2013,2,11,7,4,NA,23
2013,2,11,8,4,NA,24
2013,2,11,9,4,NA,36
2013,2,11,10,4,NA,43
2013,2,11,11,4,NA,59
2013,2,11,12,4,NA,77
2013,2,11,13,4,NA,93
2013,2,11,14,4,NA,103
2013,2,11,15,4,NA,100
2013,2,11,16,4,NA,87
2013,2,11,17,4,NA,107
2013,2,11,18,4,NA,124
2013,2,11,19,4,NA,121
2013,2,11,20,4,NA,113
2013,2,11,21,4,NA,113
2013,2,11,22,4,NA,75
2013,2,11,23,4,NA,67
2013,2,12,0,4,NA,68
2013,2,12,1,4,NA,78
2013,2,12,2,4,NA,145
2013,2,12,3,4,NA,129
2013,2,12,4,4,NA,132
2013,2,12,5,4,NA,130
2013,2,12,6,4,NA,138
2013,2,12,7,4,NA,133
2013,2,12,8,4,NA,70
2013,2,12,9,4,NA,83
2013,2,12,10,4,NA,38
2013,2,12,11,4,NA,94
2013,2,12,12,4,NA,78
2013,2,12,13,4,NA,101
2013,2,12,14,4,NA,71
2013,2,12,15,4,NA,71
2013,2,12,16,4,NA,115
2013,2,12,17,4,NA,123
2013,2,12,18,4,NA,163
2013,2,12,19,4,NA,162
2013,2,12,20,4,NA,167
2013,2,12,21,4,NA,183
2013,2,12,22,4,NA,190
2013,2,12,23,4,NA,197
2013,2,13,0,4,NA,229
2013,2,13,1,4,NA,246
2013,2,13,2,4,NA,263
2013,2,13,3,4,NA,267
2013,2,13,4,4,NA,282
2013,2,13,5,4,NA,290
2013,2,13,6,4,NA,304
2013,2,13,7,4,NA,307
2013,2,13,8,4,NA,326
2013,2,13,9,4,NA,352
2013,2,13,10,4,NA,341
2013,2,13,11,4,NA,344
2013,2,13,12,4,NA,365
2013,2,13,13,4,NA,348
2013,2,13,14,4,NA,330
2013,2,13,15,4,NA,334
2013,2,13,16,4,NA,320
2013,2,13,17,4,NA,292
2013,2,13,18,4,NA,312
2013,2,13,19,4,NA,296
2013,2,13,20,4,NA,293
2013,2,13,21,4,NA,344
2013,2,13,22,4,NA,384
2013,2,13,23,4,NA,392
2013,2,14,0,4,NA,374
2013,2,14,1,4,NA,208
2013,2,14,2,4,NA,143
2013,2,14,3,4,NA,38
2013,2,14,4,4,NA,15
2013,2,14,5,4,NA,9
2013,2,14,6,4,NA,11
2013,2,14,7,4,NA,13
2013,2,14,8,4,NA,13
2013,2,14,9,4,NA,15
2013,2,14,10,4,NA,NA
2013,2,14,11,4,NA,9
2013,2,14,12,4,NA,7
2013,2,14,13,4,NA,9
2013,2,14,14,4,NA,14
2013,2,14,15,4,NA,18
2013,2,14,16,4,NA,16
2013,2,14,17,4,NA,21
2013,2,14,18,4,NA,22
2013,2,14,19,4,NA,54
2013,2,14,20,4,NA,126
2013,2,14,21,4,NA,237
2013,2,14,22,4,NA,197
2013,2,14,23,4,NA,48
2013,2,15,0,4,NA,17
2013,2,15,1,4,NA,12
2013,2,15,2,4,NA,15
2013,2,15,3,4,NA,16
2013,2,15,4,4,NA,17
2013,2,15,5,4,NA,14
2013,2,15,6,4,NA,12
2013,2,15,7,4,NA,16
2013,2,15,8,4,NA,16
2013,2,15,9,4,NA,11
2013,2,15,10,4,NA,26
2013,2,15,11,4,NA,27
2013,2,15,12,4,NA,47
2013,2,15,13,4,NA,75
2013,2,15,14,4,NA,66
2013,2,15,15,4,NA,54
2013,2,15,16,4,NA,59
2013,2,15,17,4,NA,69
2013,2,15,18,4,NA,63
2013,2,15,19,4,NA,57
2013,2,15,20,4,NA,66
2013,2,15,21,4,NA,75
2013,2,15,22,4,NA,77
2013,2,15,23,4,NA,66
2013,2,16,0,4,NA,87
2013,2,16,1,4,NA,96
2013,2,16,2,4,NA,75
2013,2,16,3,4,NA,80
2013,2,16,4,4,NA,78
2013,2,16,5,4,NA,81
2013,2,16,6,4,NA,86
2013,2,16,7,4,NA,112
2013,2,16,8,4,NA,97
2013,2,16,9,4,NA,118
2013,2,16,10,4,NA,121
2013,2,16,11,4,NA,135
2013,2,16,12,4,NA,139
2013,2,16,13,4,NA,144
2013,2,16,14,4,NA,149
2013,2,16,15,4,NA,159
2013,2,16,16,4,NA,167
2013,2,16,17,4,NA,167
2013,2,16,18,4,NA,192
2013,2,16,19,4,NA,208
2013,2,16,20,4,NA,227
2013,2,16,21,4,NA,241
2013,2,16,22,4,NA,259
2013,2,16,23,4,NA,271
2013,2,17,0,4,NA,281
2013,2,17,1,4,NA,296
2013,2,17,2,4,NA,220
2013,2,17,3,4,NA,255
2013,2,17,4,4,NA,253
2013,2,17,5,4,NA,247
2013,2,17,6,4,NA,274
2013,2,17,7,4,NA,276
2013,2,17,8,4,NA,231
2013,2,17,9,4,NA,215
2013,2,17,10,4,NA,167
2013,2,17,11,4,NA,74
2013,2,17,12,4,NA,22
2013,2,17,13,4,NA,14
2013,2,17,14,4,NA,13
2013,2,17,15,4,NA,12
2013,2,17,16,4,NA,11
2013,2,17,17,4,NA,10
2013,2,17,18,4,NA,12
2013,2,17,19,4,NA,20
2013,2,17,20,4,NA,8
2013,2,17,21,4,NA,21
2013,2,17,22,4,NA,26
2013,2,17,23,4,NA,19
2013,2,18,0,4,NA,14
2013,2,18,1,4,NA,14
2013,2,18,2,4,NA,10
2013,2,18,3,4,NA,10
2013,2,18,4,4,NA,11
2013,2,18,5,4,NA,12
2013,2,18,6,4,NA,15
2013,2,18,7,4,NA,13
2013,2,18,8,4,NA,16
2013,2,18,9,4,NA,15
2013,2,18,10,4,NA,18
2013,2,18,11,4,NA,19
2013,2,18,12,4,NA,23
2013,2,18,13,4,NA,34
2013,2,18,14,4,NA,31
2013,2,18,15,4,NA,38
2013,2,18,16,4,NA,41
2013,2,18,17,4,NA,52
2013,2,18,18,4,NA,52
2013,2,18,19,4,NA,46
2013,2,18,20,4,NA,13
2013,2,18,21,4,NA,22
2013,2,18,22,4,NA,9
2013,2,18,23,4,NA,9
2013,2,19,0,4,NA,6
2013,2,19,1,4,NA,5
2013,2,19,2,4,NA,8
2013,2,19,3,4,NA,8
2013,2,19,4,4,NA,12
2013,2,19,5,4,NA,9
2013,2,19,6,4,NA,9
2013,2,19,7,4,NA,11
2013,2,19,8,4,NA,13
2013,2,19,9,4,NA,24
2013,2,19,10,4,NA,14
2013,2,19,11,4,NA,18
2013,2,19,12,4,NA,30
2013,2,19,13,4,NA,31
2013,2,19,14,4,NA,41
2013,2,19,15,4,NA,39
2013,2,19,16,4,NA,42
2013,2,19,17,4,NA,45
2013,2,19,18,4,NA,57
2013,2,19,19,4,NA,62
2013,2,19,20,4,NA,72
2013,2,19,21,4,NA,68
2013,2,19,22,4,NA,90
2013,2,19,23,4,NA,77
2013,2,20,0,4,NA,73
2013,2,20,1,4,NA,73
2013,2,20,2,4,NA,63
2013,2,20,3,4,NA,65
2013,2,20,4,4,NA,81
2013,2,20,5,4,NA,104
2013,2,20,6,4,NA,109
2013,2,20,7,4,NA,140
2013,2,20,8,4,NA,133
2013,2,20,9,4,NA,126
2013,2,20,10,4,NA,129
2013,2,20,11,4,NA,117
2013,2,20,12,4,NA,126
2013,2,20,13,4,NA,107
2013,2,20,14,4,NA,68
2013,2,20,15,4,NA,8
2013,2,20,16,4,NA,12
2013,2,20,17,4,NA,42
2013,2,20,18,4,NA,58
2013,2,20,19,4,NA,67
2013,2,20,20,4,NA,77
2013,2,20,21,4,NA,68
2013,2,20,22,4,NA,76
2013,2,20,23,4,NA,80
2013,2,21,0,4,NA,67
2013,2,21,1,4,NA,66
2013,2,21,2,4,NA,175
2013,2,21,3,4,NA,159
2013,2,21,4,4,NA,147
2013,2,21,5,4,NA,153
2013,2,21,6,4,NA,153
2013,2,21,7,4,NA,162
2013,2,21,8,4,NA,171
2013,2,21,9,4,NA,186
2013,2,21,10,4,NA,191
2013,2,21,11,4,NA,200
2013,2,21,12,4,NA,212
2013,2,21,13,4,NA,222
2013,2,21,14,4,NA,237
2013,2,21,15,4,NA,250
2013,2,21,16,4,NA,264
2013,2,21,17,4,NA,271
2013,2,21,18,4,NA,268
2013,2,21,19,4,NA,278
2013,2,21,20,4,NA,285
2013,2,21,21,4,NA,316
2013,2,21,22,4,NA,332
2013,2,21,23,4,NA,339
2013,2,22,0,4,NA,322
2013,2,22,1,4,NA,321
2013,2,22,2,4,NA,266
2013,2,22,3,4,NA,219
2013,2,22,4,4,NA,222
2013,2,22,5,4,NA,259
2013,2,22,6,4,NA,28
2013,2,22,7,4,NA,8
2013,2,22,8,4,NA,10
2013,2,22,9,4,NA,9
2013,2,22,10,4,NA,10
2013,2,22,11,4,NA,14
2013,2,22,12,4,NA,11
2013,2,22,13,4,NA,10
2013,2,22,14,4,NA,14
2013,2,22,15,4,NA,10
2013,2,22,16,4,NA,9
2013,2,22,17,4,NA,17
2013,2,22,18,4,NA,30
2013,2,22,19,4,NA,31
2013,2,22,20,4,NA,41
2013,2,22,21,4,NA,38
2013,2,22,22,4,NA,49
2013,2,22,23,4,NA,94
2013,2,23,0,4,NA,116
2013,2,23,1,4,NA,114
2013,2,23,2,4,NA,120
2013,2,23,3,4,NA,113
2013,2,23,4,4,NA,90
2013,2,23,5,4,NA,73
2013,2,23,6,4,NA,63
2013,2,23,7,4,NA,54
2013,2,23,8,4,NA,55
2013,2,23,9,4,NA,58
2013,2,23,10,4,NA,61
2013,2,23,11,4,NA,76
2013,2,23,12,4,NA,78
2013,2,23,13,4,NA,88
2013,2,23,14,4,NA,116
2013,2,23,15,4,NA,144
2013,2,23,16,4,NA,163
2013,2,23,17,4,NA,164
2013,2,23,18,4,NA,185
2013,2,23,19,4,NA,243
2013,2,23,20,4,NA,256
2013,2,23,21,4,NA,356
2013,2,23,22,4,NA,364
2013,2,23,23,4,NA,426
2013,2,24,0,4,NA,397
2013,2,24,1,4,NA,417
2013,2,24,2,4,NA,372
2013,2,24,3,4,NA,318
2013,2,24,4,4,NA,287
2013,2,24,5,4,NA,245
2013,2,24,6,4,NA,266
2013,2,24,7,4,NA,270
2013,2,24,8,4,NA,282
2013,2,24,9,4,NA,284
2013,2,24,10,4,NA,319
2013,2,24,11,4,NA,347
2013,2,24,12,4,NA,337
2013,2,24,13,4,NA,320
2013,2,24,14,4,NA,323
2013,2,24,15,4,NA,318
2013,2,24,16,4,NA,313
2013,2,24,17,4,NA,316
2013,2,24,18,4,NA,313
2013,2,24,19,4,NA,404
2013,2,24,20,4,NA,532
2013,2,24,21,4,NA,386
2013,2,24,22,4,NA,383
2013,2,24,23,4,NA,240
2013,2,25,0,4,NA,226
2013,2,25,1,4,NA,222
2013,2,25,2,4,NA,202
2013,2,25,3,4,NA,207
2013,2,25,4,4,NA,200
2013,2,25,5,4,NA,183
2013,2,25,6,4,NA,176
2013,2,25,7,4,NA,153
2013,2,25,8,4,NA,150
2013,2,25,9,4,NA,137
2013,2,25,10,4,NA,111
2013,2,25,11,4,NA,118
2013,2,25,12,4,NA,118
2013,2,25,13,4,NA,128
2013,2,25,14,4,NA,143
2013,2,25,15,4,NA,153
2013,2,25,16,4,NA,158
2013,2,25,17,4,NA,153
2013,2,25,18,4,NA,143
2013,2,25,19,4,NA,146
2013,2,25,20,4,NA,144
2013,2,25,21,4,NA,148
2013,2,25,22,4,NA,153
2013,2,25,23,4,NA,155
2013,2,26,0,4,NA,153
2013,2,26,1,4,NA,153
2013,2,26,2,4,NA,148
2013,2,26,3,4,NA,152
2013,2,26,4,4,NA,163
2013,2,26,5,4,NA,155
2013,2,26,6,4,NA,175
2013,2,26,7,4,NA,143
2013,2,26,8,4,NA,155
2013,2,26,9,4,NA,172
2013,2,26,10,4,NA,173
2013,2,26,11,4,NA,190
2013,2,26,12,4,NA,200
2013,2,26,13,4,NA,208
2013,2,26,14,4,NA,198
2013,2,26,15,4,NA,196
2013,2,26,16,4,NA,213
2013,2,26,17,4,NA,206
2013,2,26,18,4,NA,244
2013,2,26,19,4,NA,289
2013,2,26,20,4,NA,341
2013,2,26,21,4,NA,370
2013,2,26,22,4,NA,382
2013,2,26,23,4,NA,415
2013,2,27,0,4,NA,414
2013,2,27,1,4,NA,415
2013,2,27,2,4,NA,408
2013,2,27,3,4,NA,414
2013,2,27,4,4,NA,403
2013,2,27,5,4,NA,395
2013,2,27,6,4,NA,394
2013,2,27,7,4,NA,330
2013,2,27,8,4,NA,247
2013,2,27,9,4,NA,188
2013,2,27,10,4,NA,129
2013,2,27,11,4,NA,63
2013,2,27,12,4,NA,49
2013,2,27,13,4,NA,32
2013,2,27,14,4,NA,25
2013,2,27,15,4,NA,23
2013,2,27,16,4,NA,27
2013,2,27,17,4,NA,277
2013,2,27,18,4,NA,273
2013,2,27,19,4,NA,241
2013,2,27,20,4,NA,259
2013,2,27,21,4,NA,259
2013,2,27,22,4,NA,265
2013,2,27,23,4,NA,367
2013,2,28,0,4,NA,392
2013,2,28,1,4,NA,400
2013,2,28,2,4,NA,441
2013,2,28,3,4,NA,466
2013,2,28,4,4,NA,485
2013,2,28,5,4,NA,525
2013,2,28,6,4,NA,502
2013,2,28,7,4,NA,449
2013,2,28,8,4,NA,469
2013,2,28,9,4,NA,510
2013,2,28,10,4,NA,229
2013,2,28,11,4,NA,111
2013,2,28,12,4,NA,95
2013,2,28,13,4,NA,89
2013,2,28,14,4,NA,39
2013,2,28,15,4,NA,20
2013,2,28,16,4,NA,17
2013,2,28,17,4,NA,13
2013,2,28,18,4,NA,11
2013,2,28,19,4,NA,12
2013,2,28,20,4,NA,8
2013,2,28,21,4,NA,6
2013,2,28,22,4,NA,9
2013,2,28,23,4,NA,9
2013,3,1,0,1,NA,7
2013,3,1,1,1,NA,5
2013,3,1,2,1,NA,6
2013,3,1,3,1,NA,4
2013,3,1,4,1,NA,8
2013,3,1,5,1,NA,9
2013,3,1,6,1,NA,9
2013,3,1,7,1,NA,12
2013,3,1,8,1,NA,10
2013,3,1,9,1,NA,11
2013,3,1,10,1,NA,12
2013,3,1,11,1,NA,11
2013,3,1,12,1,NA,11
2013,3,1,13,1,NA,9
2013,3,1,14,1,NA,9
2013,3,1,15,1,NA,8
2013,3,1,16,1,NA,9
2013,3,1,17,1,NA,10
2013,3,1,18,1,NA,13
2013,3,1,19,1,NA,13
2013,3,1,20,1,NA,17
2013,3,1,21,1,NA,27
2013,3,1,22,1,NA,12
2013,3,1,23,1,NA,10
2013,3,2,0,1,NA,11
2013,3,2,1,1,NA,8
2013,3,2,2,1,NA,10
2013,3,2,3,1,NA,9
2013,3,2,4,1,NA,10
2013,3,2,5,1,NA,12
2013,3,2,6,1,NA,19
2013,3,2,7,1,NA,18
2013,3,2,8,1,NA,18
2013,3,2,9,1,NA,17
2013,3,2,10,1,NA,24
2013,3,2,11,1,NA,33
2013,3,2,12,1,NA,43
2013,3,2,13,1,NA,39
2013,3,2,14,1,NA,42
2013,3,2,15,1,NA,56
2013,3,2,16,1,NA,59
2013,3,2,17,1,NA,67
2013,3,2,18,1,NA,66
2013,3,2,19,1,NA,81
2013,3,2,20,1,NA,100
2013,3,2,21,1,NA,120
2013,3,2,22,1,NA,153
2013,3,2,23,1,NA,157
2013,3,3,0,1,NA,161
2013,3,3,1,1,NA,145
2013,3,3,2,1,NA,113
2013,3,3,3,1,NA,119
2013,3,3,4,1,NA,133
2013,3,3,5,1,NA,134
2013,3,3,6,1,NA,138
2013,3,3,7,1,NA,123
2013,3,3,8,1,NA,100
2013,3,3,9,1,NA,110
2013,3,3,10,1,NA,117
2013,3,3,11,1,NA,115
2013,3,3,12,1,NA,110
2013,3,3,13,1,NA,38
2013,3,3,14,1,NA,19
2013,3,3,15,1,NA,25
2013,3,3,16,1,NA,50
2013,3,3,17,1,NA,55
2013,3,3,18,1,NA,143
2013,3,3,19,1,NA,162
2013,3,3,20,1,NA,86
2013,3,3,21,1,NA,73
2013,3,3,22,1,NA,86
2013,3,3,23,1,NA,69
2013,3,4,0,1,NA,24
2013,3,4,1,1,NA,5
2013,3,4,2,1,NA,4
2013,3,4,3,1,NA,5
2013,3,4,4,1,NA,7
2013,3,4,5,1,NA,7
2013,3,4,6,1,NA,9
2013,3,4,7,1,NA,17
2013,3,4,8,1,NA,16
2013,3,4,9,1,NA,16
2013,3,4,10,1,NA,NA
2013,3,4,11,1,NA,14
2013,3,4,12,1,NA,10
2013,3,4,13,1,NA,10
2013,3,4,14,1,NA,13
2013,3,4,15,1,NA,17
2013,3,4,16,1,NA,23
2013,3,4,17,1,NA,25
2013,3,4,18,1,NA,36
2013,3,4,19,1,NA,47
2013,3,4,20,1,NA,54
2013,3,4,21,1,NA,60
2013,3,4,22,1,NA,78
2013,3,4,23,1,NA,80
2013,3,5,0,1,NA,98
2013,3,5,1,1,NA,101
2013,3,5,2,1,NA,115
2013,3,5,3,1,NA,129
2013,3,5,4,1,NA,116
2013,3,5,5,1,NA,116
2013,3,5,6,1,NA,126
2013,3,5,7,1,NA,130
2013,3,5,8,1,166,150
2013,3,5,9,1,165,163
2013,3,5,10,1,173,172
2013,3,5,11,1,182,192
2013,3,5,12,1,182,181
2013,3,5,13,1,169,187
2013,3,5,14,1,183,204
2013,3,5,15,1,195,218
2013,3,5,16,1,212,222
2013,3,5,17,1,207,208
2013,3,5,18,1,198,225
2013,3,5,19,1,216,235
2013,3,5,20,1,256,263
2013,3,5,21,1,263,274
2013,3,5,22,1,269,275
2013,3,5,23,1,260,302
2013,3,6,0,1,266,225
2013,3,6,1,1,227,220
2013,3,6,2,1,212,207
2013,3,6,3,1,212,202
2013,3,6,4,1,196,200
2013,3,6,5,1,205,206
2013,3,6,6,1,199,202
2013,3,6,7,1,203,203
2013,3,6,8,1,204,196
2013,3,6,9,1,191,188
2013,3,6,10,1,186,187
2013,3,6,11,1,181,204
2013,3,6,12,1,195,233
2013,3,6,13,1,235,259
2013,3,6,14,1,249,267
2013,3,6,15,1,250,246
2013,3,6,16,1,252,247
2013,3,6,17,1,243,257
2013,3,6,18,1,236,NA
2013,3,6,19,1,244,257
2013,3,6,20,1,247,257
2013,3,6,21,1,240,249
2013,3,6,22,1,238,245
2013,3,6,23,1,236,242
2013,3,7,0,1,240,239
2013,3,7,1,1,243,240
2013,3,7,2,1,265,238
2013,3,7,3,1,287,338
2013,3,7,4,1,354,334
2013,3,7,5,1,355,344
2013,3,7,6,1,356,351
2013,3,7,7,1,342,331
2013,3,7,8,1,333,327
2013,3,7,9,1,290,306
2013,3,7,10,1,281,289
2013,3,7,11,1,340,363
2013,3,7,12,1,404,306
2013,3,7,13,1,333,293
2013,3,7,14,1,315,279
2013,3,7,15,1,260,230
2013,3,7,16,1,213,201
2013,3,7,17,1,180,200
2013,3,7,18,1,NA,195
2013,3,7,19,1,175,294
2013,3,7,20,1,229,510
2013,3,7,21,1,429,516
2013,3,7,22,1,468,469
2013,3,7,23,1,494,450
2013,3,8,0,1,476,397
2013,3,8,1,1,456,365
2013,3,8,2,1,407,364
2013,3,8,3,1,365,357
2013,3,8,4,1,346,357
2013,3,8,5,1,348,350
2013,3,8,6,1,343,337
2013,3,8,7,1,327,323
2013,3,8,8,1,320,306
2013,3,8,9,1,NA,234
2013,3,8,10,1,148,139
2013,3,8,11,1,117,95
2013,3,8,12,1,223,189
2013,3,8,13,1,366,410
2013,3,8,14,1,NA,216
2013,3,8,15,1,140,145
2013,3,8,16,1,96,99
2013,3,8,17,1,83,87
2013,3,8,18,1,90,93
2013,3,8,19,1,95,95
2013,3,8,20,1,98,101
2013,3,8,21,1,91,97
2013,3,8,22,1,82,89
2013,3,8,23,1,84,87
2013,3,9,0,1,98,105
2013,3,9,1,1,103,114
2013,3,9,2,1,113,119
2013,3,9,3,1,NA,128
2013,3,9,4,1,129,129
2013,3,9,5,1,122,122
2013,3,9,6,1,111,122
2013,3,9,7,1,103,124
2013,3,9,8,1,122,136
2013,3,9,9,1,142,141
2013,3,9,10,1,57,33
2013,3,9,11,1,49,42
2013,3,9,12,1,59,32
2013,3,9,13,1,52,40
2013,3,9,14,1,39,32
2013,3,9,15,1,27,19
2013,3,9,16,1,16,16
2013,3,9,17,1,10,13
2013,3,9,18,1,10,16
2013,3,9,19,1,9,12
2013,3,9,20,1,11,10
2013,3,9,21,1,9,18
2013,3,9,22,1,8,12
2013,3,9,23,1,15,12
2013,3,10,0,1,15,15
2013,3,10,1,1,19,18
2013,3,10,2,1,27,20
2013,3,10,3,1,43,18
2013,3,10,4,1,44,22
2013,3,10,5,1,43,27
2013,3,10,6,1,39,26
2013,3,10,7,1,32,27
2013,3,10,8,1,24,29
2013,3,10,9,1,24,27
2013,3,10,10,1,32,33
2013,3,10,11,1,26,32
2013,3,10,12,1,29,33
2013,3,10,13,1,33,35
2013,3,10,14,1,35,33
2013,3,10,15,1,34,37
2013,3,10,16,1,44,42
2013,3,10,17,1,47,59
2013,3,10,18,1,57,67
2013,3,10,19,1,72,80
2013,3,10,20,1,63,75
2013,3,10,21,1,85,87
2013,3,10,22,1,76,88
2013,3,10,23,1,71,81
2013,3,11,0,1,83,106
2013,3,11,1,1,95,103
2013,3,11,2,1,106,118
2013,3,11,3,1,99,111
2013,3,11,4,1,94,110
2013,3,11,5,1,95,102
2013,3,11,6,1,95,94
2013,3,11,7,1,108,105
2013,3,11,8,1,108,122
2013,3,11,9,1,130,155
2013,3,11,10,1,136,150
2013,3,11,11,1,146,156
2013,3,11,12,1,130,134
2013,3,11,13,1,130,114
2013,3,11,14,1,101,114
2013,3,11,15,1,113,120
2013,3,11,16,1,133,153
2013,3,11,17,1,136,148
2013,3,11,18,1,136,162
2013,3,11,19,1,163,164
2013,3,11,20,1,154,158
2013,3,11,21,1,127,117
2013,3,11,22,1,121,108
2013,3,11,23,1,116,114
2013,3,12,0,1,128,135
2013,3,12,1,1,132,131
2013,3,12,2,1,126,135
2013,3,12,3,1,138,137
2013,3,12,4,1,130,150
2013,3,12,5,1,141,153
2013,3,12,6,1,140,145
2013,3,12,7,1,123,127
2013,3,12,8,1,116,130
2013,3,12,9,1,133,161
2013,3,12,10,1,148,164
2013,3,12,11,1,153,167
2013,3,12,12,1,151,148
2013,3,12,13,1,140,153
2013,3,12,14,1,119,147
2013,3,12,15,1,132,150
2013,3,12,16,1,137,152
2013,3,12,17,1,144,164
2013,3,12,18,1,149,159
2013,3,12,19,1,181,176
2013,3,12,20,1,182,174
2013,3,12,21,1,173,194
2013,3,12,22,1,127,114
2013,3,12,23,1,74,67
2013,3,13,0,1,25,23
2013,3,13,1,1,11,13
2013,3,13,2,1,11,10
2013,3,13,3,1,22,11
2013,3,13,4,1,18,17
2013,3,13,5,1,17,14
2013,3,13,6,1,20,16
2013,3,13,7,1,18,15
2013,3,13,8,1,19,16
2013,3,13,9,1,16,16
2013,3,13,10,1,15,17
2013,3,13,11,1,17,13
2013,3,13,12,1,21,10
2013,3,13,13,1,16,14
2013,3,13,14,1,18,12
2013,3,13,15,1,18,15
2013,3,13,16,1,22,16
2013,3,13,17,1,22,23
2013,3,13,18,1,32,37
2013,3,13,19,1,41,38
2013,3,13,20,1,35,30
2013,3,13,21,1,34,34
2013,3,13,22,1,34,48
2013,3,13,23,1,69,71
2013,3,14,0,1,79,82
2013,3,14,1,1,77,77
2013,3,14,2,1,75,83
2013,3,14,3,1,85,92
2013,3,14,4,1,79,84
2013,3,14,5,1,68,84
2013,3,14,6,1,74,75
2013,3,14,7,1,NA,88
2013,3,14,8,1,99,92
2013,3,14,9,1,99,92
2013,3,14,10,1,106,112
2013,3,14,11,1,121,NA
2013,3,14,12,1,124,124
2013,3,14,13,1,108,122
2013,3,14,14,1,92,109
2013,3,14,15,1,95,111
2013,3,14,16,1,105,121
2013,3,14,17,1,105,128
2013,3,14,18,1,110,127
2013,3,14,19,1,110,126
2013,3,14,20,1,118,136
2013,3,14,21,1,155,165
2013,3,14,22,1,173,182
2013,3,14,23,1,175,182
2013,3,15,0,1,197,195
2013,3,15,1,1,192,205
2013,3,15,2,1,192,217
2013,3,15,3,1,214,226
2013,3,15,4,1,218,220
2013,3,15,5,1,215,197
2013,3,15,6,1,183,187
2013,3,15,7,1,172,174
